date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:01:39	7941/7941	---M--	200	added ('OK')	image/jpeg	etag:%221f05-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-03.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-03.jpg	(from https://doccure-html.dreamguystech.com/template/blog-details.html)
16:01:40	8788/8788	---M--	200	added ('OK')	image/jpeg	etag:%222254-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-05.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-05.jpg	(from https://doccure-html.dreamguystech.com/template/blog-details.html)
16:01:43	28158/28158	---M--	200	added ('OK')	image/jpeg	etag:%226dfe-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/img-01.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/img-01.jpg	(from https://doccure-html.dreamguystech.com/template/doctor-add-blog.html)
16:01:44	16105/16105	---M--	200	added ('OK')	image/jpeg	etag:%223ee9-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-09.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-09.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
16:01:44	8676/8676	---M--	200	added ('OK')	image/jpeg	etag:%2221e4-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-04.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/blog/blog-thumb-04.jpg	(from https://doccure-html.dreamguystech.com/template/blog-details.html)
16:01:46	26610/26610	---M--	200	added ('OK')	image/jpeg	etag:%2267f2-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-10.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-10.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
16:01:47	11669/11669	---M--	200	added ('OK')	image/jpeg	etag:%222d95-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-11.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-11.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
16:01:48	8056/8056	---M-Z	200	added ('OK')	application/javascript	etag:%221f78-5ab0291373060-gzip%22	https://doccure-html.dreamguystech.com/template/assets/js/map.js	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/js/map.js	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
16:01:48	12795/12795	---M-Z	200	added ('OK')	text/css	etag:%2231fb-5ab0291373060-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.css	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.css	(from https://doccure-html.dreamguystech.com/template/map-list.html)
16:01:49	36470/36470	---M--	200	added ('OK')	image/jpeg	etag:%228e76-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-12.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/doctors/doctor-12.jpg	(from https://doccure-html.dreamguystech.com/template/map-grid.html)
16:01:49	7659/7659	---M-Z	200	added ('OK')	text/css	etag:%221deb-5ab0291373060-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.css	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.css	(from https://doccure-html.dreamguystech.com/template/booking.html)
16:01:50	68253/68253	---M-Z	200	added ('OK')	application/javascript	etag:%2210a9d-5ab0291373060-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.js	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/fancybox/jquery.fancybox.min.js	(from https://doccure-html.dreamguystech.com/template/map-list.html)
16:01:50	65693/65693	---M-Z	200	added ('OK')	application/javascript	etag:%221009d-5ab0291373060-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.js	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/daterangepicker/daterangepicker.js	(from https://doccure-html.dreamguystech.com/template/booking.html)
16:01:54	24956/24956	---M--	200	added ('OK')	image/jpeg	etag:%22617c-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/medical-img1.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/medical-img1.jpg	(from https://doccure-html.dreamguystech.com/template/pharmacy-details.html)
16:01:57	27381/27381	---M--	200	added ('OK')	image/jpeg	etag:%226af5-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/medical-img2.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/medical-img2.jpg	(from https://doccure-html.dreamguystech.com/template/pharmacy-search.html)
16:02:00	420628/420628	---M--	200	added ('OK')	image/jpeg	etag:%2266b14-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-10.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/blog/blog-10.jpg	(from https://doccure-html.dreamguystech.com/template/doctor-blog.html)
16:02:01	27171/27171	---M--	200	added ('OK')	image/jpeg	etag:%226a23-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/medical-img3.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/medical-img3.jpg	(from https://doccure-html.dreamguystech.com/template/pharmacy-search.html)
16:02:04	19120/19120	---M--	200	added ('OK')	image/jpeg	etag:%224ab0-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:06	18003/18003	---M--	200	added ('OK')	image/jpeg	etag:%224653-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product1.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product1.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:06	8757/8757	---M--	200	added ('OK')	image/jpeg	etag:%222235-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product13.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product13.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:07	10516/10516	---M--	200	added ('OK')	image/jpeg	etag:%222914-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product12.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product12.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:08	58839/58839	---M--	200	added ('OK')	image/jpeg	etag:%22e5d7-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product2.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product2.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:08	21139/21139	---M--	200	added ('OK')	image/jpeg	etag:%225293-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product11.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product11.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:11	19167/19167	---M--	200	added ('OK')	image/jpeg	etag:%224adf-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product10.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product10.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:11	711638/711638	---M--	200	added ('OK')	image/jpeg	etag:%22adbd6-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/blog/blog-09.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/blog/blog-09.jpg	(from https://doccure-html.dreamguystech.com/template/doctor-blog.html)
16:02:12	22377/22377	---M--	200	added ('OK')	image/jpeg	etag:%225769-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product3.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product3.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:12	17382/17382	---M--	200	added ('OK')	image/jpeg	etag:%2243e6-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product4.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product4.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:15	15676/15676	---M--	200	added ('OK')	image/jpeg	etag:%223d3c-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product5.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product5.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:16	32121/32121	---M--	200	added ('OK')	image/jpeg	etag:%227d79-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product14.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product14.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:16	18880/18880	---M--	200	added ('OK')	image/jpeg	etag:%2249c0-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product6.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product6.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:17	11547/11547	---M--	200	added ('OK')	image/jpeg	etag:%222d1b-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product15.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product15.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:18	26581/26581	---M--	200	added ('OK')	image/jpeg	etag:%2267d5-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product7.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product7.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:18	27657/27657	---M--	200	added ('OK')	image/jpeg	etag:%226c09-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/products/product8.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/products/product8.jpg	(from https://doccure-html.dreamguystech.com/template/product-all.html)
16:02:19	15252/15252	---M-Z	200	added ('OK')	text/css	etag:%223b94-5ab0291374f9f-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.css	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.css	(from https://doccure-html.dreamguystech.com/template/calendar.html)
16:02:20	353022/353022	---M--	200	added ('OK')	image/png	etag:%22562fe-5ab0291371120%22	https://doccure-html.dreamguystech.com/template/assets/img/doc-slide-1.png	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/doc-slide-1.png	(from https://doccure-html.dreamguystech.com/template/pharmacy-index.html)
16:02:21	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:%223dee5-5ab0291374f9f-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/jquery-ui/jquery-ui.min.js	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/jquery-ui/jquery-ui.min.js	(from https://doccure-html.dreamguystech.com/template/calendar.html)
16:02:22	8860/8860	---M-Z	200	added ('OK')	application/javascript	etag:%22229c-5ab0291374f9f-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/jquery.fullcalendar.js	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/jquery.fullcalendar.js	(from https://doccure-html.dreamguystech.com/template/calendar.html)
16:02:22	145759/145759	---M-Z	200	added ('OK')	application/javascript	etag:%222395f-5ab0291374f9f-gzip%22	https://doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.js	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/plugins/fullcalendar/fullcalendar.min.js	(from https://doccure-html.dreamguystech.com/template/calendar.html)
16:02:22	489/489	---M--	200	added ('OK')	image/png	etag:%221e9-5ab029136a3c0%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/favicon.png	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/favicon.png	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:22	31000/31000	---M-Z	200	added ('OK')	text/css	etag:%227918-5ab0291368480-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/font-awesome.min.css	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/css/font-awesome.min.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:23	9572/9572	---M-Z	200	added ('OK')	text/css	etag:%222564-5ab0291368480-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/feathericon.min.css	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/css/feathericon.min.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:23	433/433	---M-Z	200	added ('OK')	text/css	etag:%221b1-5ab029136e240-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/plugins/morris/morris.css	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/plugins/morris/morris.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:23	3636/3636	---M--	200	added ('OK')	image/png	etag:%22e34-5ab029136b360%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/logo.png	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/logo.png	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:24	489/489	---M--	200	added ('OK')	image/png	etag:%221e9-5ab029136b360%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/logo-small.png	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/logo-small.png	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:25	94465/94465	---M-Z	200	added ('OK')	text/css	etag:%2217101-5ab0291368480-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/style.css	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/css/style.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:25	79815/79815	---M--	200	added ('OK')	image/jpeg	etag:%22137c7-5ab02913720c0%22	https://doccure-html.dreamguystech.com/template/assets/img/video-call.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/assets/img/video-call.jpg	(from https://doccure-html.dreamguystech.com/template/video-call.html)
16:02:26	37010/37010	---M--	200	added ('OK')	image/jpeg	etag:%229092-5ab029136a3c0%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-01.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-01.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:27	24873/24873	---M--	200	added ('OK')	image/jpeg	etag:%226129-5ab029136b360%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient1.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient1.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:27	160403/160403	---M-Z	200	added ('OK')	text/css	etag:%2227293-5ab0291368480-gzip%22	https://doccure-html.dreamguystech.com/template/admin/assets/css/bootstrap.min.css	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/css/bootstrap.min.css	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:30	20246/20246	---M--	200	added ('OK')	image/jpeg	etag:%224f16-5ab029136b360%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient3.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient3.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:30	34001/34001	---M--	200	added ('OK')	image/jpeg	etag:%2284d1-5ab029136b360%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/profiles/avatar-01.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/profiles/avatar-01.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:30	33184/33184	---M--	200	added ('OK')	image/jpeg	etag:%2281a0-5ab029136b360%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient2.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient2.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:32	2878/2878	---M-Z	200	added ('OK')	text/html	etag:%22b3e-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/login.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/login.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:33	13843/13843	---M-Z	200	added ('OK')	text/html	etag:%223613-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/settings.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/settings.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:33	25086/25086	---M-Z	200	added ('OK')	text/html	etag:%2261fe-5ab0291368480-gzip%22	https://doccure-html.dreamguystech.com/template/admin/appointment-list.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/appointment-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:34	20514/20514	---M-Z	200	added ('OK')	text/html	etag:%225022-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/profile.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/profile.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:34	21231/21231	---M-Z	200	added ('OK')	text/html	etag:%2252ef-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/specialities.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/specialities.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:36	22625/22625	---M-Z	200	added ('OK')	text/html	etag:%225861-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/patient-list.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/patient-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:37	29345/29345	---M-Z	200	added ('OK')	text/html	etag:%2272a1-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/reviews.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/reviews.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:37	23237/23237	---M-Z	200	added ('OK')	text/html	etag:%225ac5-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/transactions-list.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/transactions-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:37	21367/21367	---M-Z	200	added ('OK')	text/html	etag:%225377-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/doctor-list.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/doctor-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:38	27596/27596	---M-Z	200	added ('OK')	text/html	etag:%226bcc-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/invoice-report.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/invoice-report.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:40	30826/30826	---M-Z	200	added ('OK')	text/html	etag:%22786a-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/blog.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/blog.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:41	24461/24461	---M-Z	200	added ('OK')	text/html	etag:%225f8d-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/blog-details.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/blog-details.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:41	21175/21175	---M-Z	200	added ('OK')	text/html	etag:%2252b7-5ab0291368480-gzip%22	https://doccure-html.dreamguystech.com/template/admin/add-blog.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/add-blog.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:42	21178/21178	---M-Z	200	added ('OK')	text/html	etag:%2252ba-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/edit-blog.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/edit-blog.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:42	22451/22451	---M-Z	200	added ('OK')	text/html	etag:%2257b3-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/product-list.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/product-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:42	20553/20553	---M-Z	200	added ('OK')	text/html	etag:%225049-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/pharmacy-list.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/pharmacy-list.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:42	3037/3037	---M-Z	200	added ('OK')	text/html	etag:%22bdd-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/register.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/register.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:43	2280/2280	---M-Z	200	added ('OK')	text/html	etag:%228e8-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/forgot-password.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/forgot-password.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:43	2318/2318	---M-Z	200	added ('OK')	text/html	etag:%2290e-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/lock-screen.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/lock-screen.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:43	1598/1598	---M-Z	200	added ('OK')	text/html	etag:%2263e-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/error-404.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/error-404.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:44	1603/1603	---M-Z	200	added ('OK')	text/html	etag:%22643-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/error-500.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/error-500.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:44	12691/12691	---M-Z	200	added ('OK')	text/html	etag:%223193-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/blank-page.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/blank-page.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:45	18033/18033	---M-Z	200	added ('OK')	text/html	etag:%224671-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/form-basic-inputs.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/form-basic-inputs.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:45	109871/109871	---M-Z	200	added ('OK')	text/html	etag:%221ad2f-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/components.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/components.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:46	21790/21790	---M-Z	200	added ('OK')	text/html	etag:%22551e-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/form-input-groups.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/form-input-groups.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:46	25899/25899	---M-Z	200	added ('OK')	text/html	etag:%22652b-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/form-horizontal.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/form-horizontal.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:46	22857/22857	---M-Z	200	added ('OK')	text/html	etag:%225949-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/form-vertical.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/form-vertical.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:47	20743/20743	---M-Z	200	added ('OK')	text/html	etag:%225107-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/tables-basic.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/tables-basic.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:47	15220/15220	---M-Z	200	added ('OK')	text/html	etag:%223b74-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/form-mask.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/form-mask.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:48	20715/20715	---M-Z	200	added ('OK')	text/html	etag:%2250eb-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/data-tables.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/data-tables.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:48	27960/27960	---M-Z	200	added ('OK')	text/html	etag:%226d38-5ab029136f1e0-gzip%22	https://doccure-html.dreamguystech.com/template/admin/form-validation.html	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/form-validation.html	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:50	33459/33459	---M--	200	added ('OK')	image/jpeg	etag:%2282b3-5ab029136a3c0%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-03.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-03.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:50	25365/25365	---M--	200	added ('OK')	image/jpeg	etag:%226315-5ab029136a3c0%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-02.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-02.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:50	27396/27396	---M--	200	added ('OK')	image/jpeg	etag:%226b04-5ab029136a3c0%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-04.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-04.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:51	26912/26912	---M--	200	added ('OK')	image/jpeg	etag:%226920-5ab029136a3c0%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-05.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/doctors/doctor-thumb-05.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
16:02:51	23937/23937	---M--	200	added ('OK')	image/jpeg	etag:%225d81-5ab029136b360%22	https://doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient4.jpg	D:/telemedicine/doccure-html.dreamguystech.com/template/admin/assets/img/patients/patient4.jpg	(from https://doccure-html.dreamguystech.com/template/admin/index.html)
